"","gene","cluster"
"5857","Solyc12g057160.1",13
"5858","Solyc12g062250.2",13
"5859","Solyc12g088520.2",13
"5860","Solyc12g088760.1",13
"5861","Solyc12g094610.3",13
"5862","Solyc12g095780.2",13
"5863","Solyc12g095790.2",13
"5864","Solyc12g095810.2",13
"5865","Solyc12g095980.2",13
"5866","Solyc12g096010.3",13
"5867","Solyc12g096860.3",13
"5868","Solyc12g096980.3",13
"5869","Solyc12g097000.2",13
"5870","Solyc12g097060.1",13
"5871","Solyc12g098225.1",13
"5872","Solyc12g098490.2",13
"5873","Solyc12g099260.2",13
"5874","Solyc12g100120.2",13
"5875","Solyc12g150113.1",13
"5876","novel.1012",14
"5877","novel.1244",14
"5878","novel.1325",14
"5879","novel.1326",14
"5880","novel.1346",14
"5881","novel.1347",14
"5882","novel.1383",14
"5883","novel.1619",14
"5884","novel.1774",14
"5885","novel.1988",14
"5886","novel.2203",14
"5887","novel.2328",14
"5888","novel.2699",14
"5889","novel.2963",14
"5890","novel.3102",14
"5891","novel.3127",14
"5892","novel.3509",14
"5893","novel.3817",14
"5894","novel.3861",14
"5895","novel.4309",14
"5896","novel.4649",14
"5897","novel.567",14
"5898","novel.5846",14
"5899","novel.6238",14
"5900","novel.6857",14
"5901","novel.840",14
"5902","Solyc01g006330.4",14
"5903","Solyc01g007260.3",14
"5904","Solyc01g007800.3",14
"5905","Solyc01g007980.4",14
"5906","Solyc01g008050.4",14
"5907","Solyc01g009370.2",14
"5908","Solyc01g017600.3",14
"5909","Solyc01g066640.2",14
"5910","Solyc01g066850.4",14
"5911","Solyc01g068560.3",14
"5912","Solyc01g073985.1",14
"5913","Solyc01g079350.3",14
"5914","Solyc01g086810.2",14
"5915","Solyc01g087150.3",14
"5916","Solyc01g087190.4",14
"5917","Solyc01g087240.3",14
"5918","Solyc01g087740.1",14
"5919","Solyc01g090870.1",14
"5920","Solyc01g091700.4",14
"5921","Solyc01g091740.4",14
"5922","Solyc01g093980.3",14
"5923","Solyc01g094750.4",14
"5924","Solyc01g094970.4",14
"5925","Solyc01g095530.2",14
"5926","Solyc01g095750.2",14
"5927","Solyc01g095895.1",14
"5928","Solyc01g096070.3",14
"5929","Solyc01g096620.4",14
"5930","Solyc01g096630.3",14
"5931","Solyc01g097040.4",14
"5932","Solyc01g098650.2",14
"5933","Solyc01g099980.4",14
"5934","Solyc01g100600.4",14
"5935","Solyc01g100910.3",14
"5936","Solyc01g100920.3",14
"5937","Solyc01g101260.2",14
"5938","Solyc01g103780.4",14
"5939","Solyc01g105120.4",14
"5940","Solyc01g105220.3",14
"5941","Solyc01g106480.4",14
"5942","Solyc01g106920.4",14
"5943","Solyc01g107420.2",14
"5944","Solyc01g107890.3",14
"5945","Solyc01g109895.1",14
"5946","Solyc01g112190.3",14
"5947","Solyc01g150170.1",14
"5948","Solyc02g030170.4",14
"5949","Solyc02g062710.1",14
"5950","Solyc02g063030.4",14
"5951","Solyc02g063450.4",14
"5952","Solyc02g063523.1",14
"5953","Solyc02g064940.1",14
"5954","Solyc02g065190.3",14
"5955","Solyc02g065220.4",14
"5956","Solyc02g067230.3",14
"5957","Solyc02g067270.3",14
"5958","Solyc02g068140.3",14
"5959","Solyc02g068490.4",14
"5960","Solyc02g068510.2",14
"5961","Solyc02g070940.1",14
"5962","Solyc02g070970.1",14
"5963","Solyc02g070990.1",14
"5964","Solyc02g071000.1",14
"5965","Solyc02g071010.1",14
"5966","Solyc02g071720.2",14
"5967","Solyc02g072260.4",14
"5968","Solyc02g076980.5.1",14
"5969","Solyc02g078210.3",14
"5970","Solyc02g078720.4",14
"5971","Solyc02g079360.3",14
"5972","Solyc02g080040.4",14
"5973","Solyc02g080530.3",14
"5974","Solyc02g081360.4",14
"5975","Solyc02g081890.4",14
"5976","Solyc02g082040.3",14
"5977","Solyc02g082410.4",14
"5978","Solyc02g082740.1",14
"5979","Solyc02g083190.2",14
"5980","Solyc02g083380.3",14
"5981","Solyc02g083520.2",14
"5982","Solyc02g084410.3",14
"5983","Solyc02g086670.4",14
"5984","Solyc02g086820.3",14
"5985","Solyc02g087280.3",14
"5986","Solyc02g088070.3",14
"5987","Solyc02g088953.1",14
"5988","Solyc02g088980.3",14
"5989","Solyc02g089610.2",14
"5990","Solyc02g089940.4",14
"5991","Solyc02g090210.3",14
"5992","Solyc02g091380.1",14
"5993","Solyc02g092420.4",14
"5994","Solyc02g093850.3",14
"5995","Solyc02g094300.4",14
"5996","Solyc02g150145.1",14
"5997","Solyc02g150147.1",14
"5998","Solyc03g005320.3",14
"5999","Solyc03g005480.4",14
"6000","Solyc03g005760.1",14
"6001","Solyc03g005780.3",14
"6002","Solyc03g005960.3",14
"6003","Solyc03g006210.2",14
"6004","Solyc03g006260.4",14
"6005","Solyc03g006760.4",14
"6006","Solyc03g025330.4",14
"6007","Solyc03g033790.4",14
"6008","Solyc03g034100.4",14
"6009","Solyc03g043740.4",14
"6010","Solyc03g046440.3",14
"6011","Solyc03g083510.4",14
"6012","Solyc03g093650.3",14
"6013","Solyc03g095500.3",14
"6014","Solyc03g097500.3",14
"6015","Solyc03g097930.3",14
"6016","Solyc03g098320.4",14
"6017","Solyc03g113210.3",14
"6018","Solyc03g115770.3",14
"6019","Solyc03g115940.4",14
"6020","Solyc03g116320.3",14
"6021","Solyc03g117250.4",14
"6022","Solyc03g119590.1",14
"6023","Solyc03g119600.1",14
"6024","Solyc03g119860.3",14
"6025","Solyc03g121920.3",14
"6026","Solyc03g122050.1",14
"6027","Solyc03g122070.3",14
"6028","Solyc03g122080.3",14
"6029","Solyc04g005140.2",14
"6030","Solyc04g007950.4",14
"6031","Solyc04g009260.3",14
"6032","Solyc04g009290.1",14
"6033","Solyc04g009590.4",14
"6034","Solyc04g009660.2",14
"6035","Solyc04g009850.4",14
"6036","Solyc04g014290.1",14
"6037","Solyc04g014330.1",14
"6038","Solyc04g014530.1",14
"6039","Solyc04g015850.3",14
"6040","Solyc04g026110.4",14
"6041","Solyc04g047885.1",14
"6042","Solyc04g049670.4",14
"6043","Solyc04g049680.2",14
"6044","Solyc04g049920.4",14
"6045","Solyc04g051800.3",14
"6046","Solyc04g054320.4",14
"6047","Solyc04g071280.3",14
"6048","Solyc04g071780.3",14
"6049","Solyc04g072050.4",14
"6050","Solyc04g072460.3",14
"6051","Solyc04g074050.4",14
"6052","Solyc04g077220.3",14
"6053","Solyc04g079520.3",14
"6054","Solyc04g080010.4",14
"6055","Solyc04g080040.3",14
"6056","Solyc04g082920.4",14
"6057","Solyc04g150160.1",14
"6058","Solyc04g150162.1",14
"6059","Solyc05g007510.4",14
"6060","Solyc05g007600.1",14
"6061","Solyc05g008020.4",14
"6062","Solyc05g008820.4",14
"6063","Solyc05g012325.1",14
"6064","Solyc05g013440.3",14
"6065","Solyc05g014190.4",14
"6066","Solyc05g014700.3",14
"6067","Solyc05g015650.3",14
"6068","Solyc05g018630.1",14
"6069","Solyc05g051290.4",14
"6070","Solyc05g051350.2",14
"6071","Solyc05g051920.3",14
"6072","Solyc05g052600.4",14
"6073","Solyc05g053970.2",14
"6074","Solyc05g054530.1",14
"6075","Solyc05g054890.4",14
"6076","Solyc05g055740.4",14
"6077","Solyc05g056050.3",14
"6078","Solyc05g056060.4",14
"6079","Solyc05g056320.3",14
"6080","Solyc06g006022.1",14
"6081","Solyc06g006110.3",14
"6082","Solyc06g016770.3",14
"6083","Solyc06g051260.4",14
"6084","Solyc06g051400.3",14
"6085","Solyc06g051460.4",14
"6086","Solyc06g051960.3",14
"6087","Solyc06g053570.2",14
"6088","Solyc06g059870.1",14
"6089","Solyc06g060590.3",14
"6090","Solyc06g060880.4",14
"6091","Solyc06g063370.3",14
"6092","Solyc06g065140.3",14
"6093","Solyc06g065150.1",14
"6094","Solyc06g068040.3",14
"6095","Solyc06g068680.3",14
"6096","Solyc06g069380.4",14
"6097","Solyc06g069760.3",14
"6098","Solyc06g071570.3",14
"6099","Solyc06g072350.3",14
"6100","Solyc06g072840.3",14
"6101","Solyc06g073180.3",14
"6102","Solyc06g073940.4",14
"6103","Solyc06g074760.2",14
"6104","Solyc06g075550.3",14
"6105","Solyc06g083470.4",14
"6106","Solyc06g084140.4",14
"6107","Solyc06g084430.4",14
"6108","Solyc07g005010.4",14
"6109","Solyc07g005310.3",14
"6110","Solyc07g009130.4",14
"6111","Solyc07g014620.1",14
"6112","Solyc07g016180.3",14
"6113","Solyc07g017990.3",14
"6114","Solyc07g018180.3",14
"6115","Solyc07g040680.3",14
"6116","Solyc07g043160.1",14
"6117","Solyc07g047850.3",14
"6118","Solyc07g049690.3",14
"6119","Solyc07g051880.1",14
"6120","Solyc07g053020.3",14
"6121","Solyc07g053130.4",14
"6122","Solyc07g053890.3",14
"6123","Solyc07g055810.3",14
"6124","Solyc07g062080.4",14
"6125","Solyc07g063770.3",14
"6126","Solyc07g063850.3",14
"6127","Solyc07g063880.4",14
"6128","Solyc07g065320.4",14
"6129","Solyc07g065920.4",14
"6130","Solyc07g066360.1",14
"6131","Solyc08g005450.3",14
"6132","Solyc08g006520.1",14
"6133","Solyc08g008380.4",14
"6134","Solyc08g008470.2",14
"6135","Solyc08g014030.1",14
"6136","Solyc08g014130.3",14
"6137","Solyc08g016270.3",14
"6138","Solyc08g016310.3",14
"6139","Solyc08g066910.1",14
"6140","Solyc08g067580.3",14
"6141","Solyc08g068520.3",14
"6142","Solyc08g075490.4",14
"6143","Solyc08g075570.4",14
"6144","Solyc08g076050.4",14
"6145","Solyc08g076170.1",14
"6146","Solyc08g076230.1",14
"6147","Solyc08g076350.3",14
"6148","Solyc08g078090.1",14
"6149","Solyc08g078760.1",14
"6150","Solyc08g079870.3",14
"6151","Solyc08g081470.3",14
"6152","Solyc08g081500.3",14
"6153","Solyc08g081820.4",14
"6154","Solyc08g082120.2",14
"6155","Solyc08g082130.3",14
"6156","Solyc08g082590.3",14
"6157","Solyc08g083210.3",14
"6158","Solyc08g150146.1",14
"6159","Solyc09g005400.3",14
"6160","Solyc09g007010.1",14
"6161","Solyc09g007360.3",14
"6162","Solyc09g007890.1",14
"6163","Solyc09g007900.4",14
"6164","Solyc09g007910.4",14
"6165","Solyc09g007920.4",14
"6166","Solyc09g008660.3",14
"6167","Solyc09g009200.3",14
"6168","Solyc09g014590.3",14
"6169","Solyc09g015770.3",14
"6170","Solyc09g025310.4",14
"6171","Solyc09g064870.3",14
"6172","Solyc09g072610.3",14
"6173","Solyc09g074360.4",14
"6174","Solyc09g074570.1",14
"6175","Solyc09g075980.3",14
"6176","Solyc09g082760.3",14
"6177","Solyc09g082790.4",14
"6178","Solyc09g082980.3",14
"6179","Solyc09g083150.4",14
"6180","Solyc09g090360.3",14
"6181","Solyc09g091030.3",14
"6182","Solyc09g091100.4",14
"6183","Solyc09g091550.3",14
"6184","Solyc10g005030.4",14
"6185","Solyc10g007900.4",14
"6186","Solyc10g008230.3",14
"6187","Solyc10g009310.4",14
"6188","Solyc10g050430.1",14
"6189","Solyc10g051050.3",14
"6190","Solyc10g055240.2",14
"6191","Solyc10g074950.2",14
"6192","Solyc10g076210.2",14
"6193","Solyc10g078600.3",14
"6194","Solyc10g079490.2",14
"6195","Solyc10g079640.2",14
"6196","Solyc10g080390.2",14
"6197","Solyc10g080540.2",14
"6198","Solyc10g080980.2",14
"6199","Solyc10g084370.3",14
"6200","Solyc10g084380.1",14
"6201","Solyc10g084430.2",14
"6202","Solyc10g085460.3",14
"6203","Solyc10g085830.2",14
"6204","Solyc11g006530.3",14
"6205","Solyc11g006640.3",14
"6206","Solyc11g007530.2",14
"6207","Solyc11g008460.1",14
"6208","Solyc11g008780.3",14
"6209","Solyc11g010570.2",14
"6210","Solyc11g011030.2",14
"6211","Solyc11g012290.2",14
"6212","Solyc11g012705.2",14
"6213","Solyc11g012930.2",14
"6214","Solyc11g017320.3",14
"6215","Solyc11g020670.1",14
"6216","Solyc11g033270.2",14
"6217","Solyc11g040060.3",14
"6218","Solyc11g042630.3",14
"6219","Solyc11g044450.3",14
"6220","Solyc11g064800.3",14
"6221","Solyc11g065220.2",14
"6222","Solyc11g065340.2",14
"6223","Solyc11g066320.2",14
"6224","Solyc11g066660.3",14
"6225","Solyc11g068950.3",14
"6226","Solyc11g069020.3",14
"6227","Solyc11g069190.2",14
"6228","Solyc11g069470.3",14
"6229","Solyc11g069570.2",14
"6230","Solyc11g069900.3",14
"6231","Solyc11g071420.3",14
"6232","Solyc11g071940.1",14
"6233","Solyc12g005300.2",14
"6234","Solyc12g008400.2",14
"6235","Solyc12g010200.2",14
"6236","Solyc12g010270.1",14
"6237","Solyc12g011450.2",14
"6238","Solyc12g014150.3",14
"6239","Solyc12g040640.2",14
"6240","Solyc12g056650.2",14
"6241","Solyc12g056930.2",14
"6242","Solyc12g056950.2",14
"6243","Solyc12g057100.2",14
"6244","Solyc12g088140.2",14
"6245","Solyc12g096870.1",14
"6246","Solyc12g098770.2",14
"6247","Solyc12g098780.2",14
"6248","Solyc12g098790.1",14
"6249","Solyc12g099580.2",14
"6250","Solyc12g100030.2",14
"6251","Solyc12g150132.1",14
"6252","novel.1178",15
"6253","novel.2244",15
"6254","novel.3601",15
"6255","novel.4133",15
"6256","novel.4622",15
"6257","novel.4651",15
"6258","novel.6237",15
"6259","novel.6318",15
"6260","novel.6337",15
"6261","novel.82",15
"6262","novel.829",15
"6263","Solyc01g005000.3",15
"6264","Solyc01g005010.4",15
"6265","Solyc01g006810.4",15
"6266","Solyc01g006820.2",15
"6267","Solyc01g008510.3",15
"6268","Solyc01g008790.4",15
"6269","Solyc01g009565.1",15
"6270","Solyc01g011510.4",15
"6271","Solyc01g057520.4",15
"6272","Solyc01g058320.4",15
"6273","Solyc01g079170.3",15
"6274","Solyc01g079310.3",15
"6275","Solyc01g079470.4",15
"6276","Solyc01g080280.3",15
"6277","Solyc01g080570.4",15
"6278","Solyc01g080910.2",15
"6279","Solyc01g081210.4",15
"6280","Solyc01g081600.3",15
"6281","Solyc01g088250.4",15
"6282","Solyc01g088400.4",15
"6283","Solyc01g088630.3",15
"6284","Solyc01g089850.4",15
"6285","Solyc01g089980.4",15
"6286","Solyc01g090340.3",15
"6287","Solyc01g090560.4",15
"6288","Solyc01g090800.3",15
"6289","Solyc01g091530.4",15
"6290","Solyc01g094370.3",15
"6291","Solyc01g094830.4",15
"6292","Solyc01g095390.3",15
"6293","Solyc01g095980.3",15
"6294","Solyc01g096280.2",15
"6295","Solyc01g097130.4",15
"6296","Solyc01g098720.3",15
"6297","Solyc01g099020.3",15
"6298","Solyc01g099140.4",15
"6299","Solyc01g099650.3",15
"6300","Solyc01g100220.3",15
"6301","Solyc01g100770.2",15
"6302","Solyc01g100900.4",15
"6303","Solyc01g102340.3",15
"6304","Solyc01g102580.3",15
"6305","Solyc01g106330.3",15
"6306","Solyc01g106400.3",15
"6307","Solyc01g109040.4",15
"6308","Solyc01g110160.4",15
"6309","Solyc01g111830.3",15
"6310","Solyc01g112060.4",15
"6311","Solyc02g005110.3",15
"6312","Solyc02g014460.4",15
"6313","Solyc02g030225.1",15
"6314","Solyc02g065520.1",15
"6315","Solyc02g065780.1",15
"6316","Solyc02g068930.4",15
"6317","Solyc02g069450.3",15
"6318","Solyc02g069920.4",15
"6319","Solyc02g069930.1",15
"6320","Solyc02g070180.3",15
"6321","Solyc02g070440.3",15
"6322","Solyc02g070980.1",15
"6323","Solyc02g071100.3",15
"6324","Solyc02g071610.3",15
"6325","Solyc02g072120.3",15
"6326","Solyc02g077130.2",15
"6327","Solyc02g077310.4",15
"6328","Solyc02g077690.4",15
"6329","Solyc02g080230.3",15
"6330","Solyc02g081150.1",15
"6331","Solyc02g081270.4",15
"6332","Solyc02g081980.3",15
"6333","Solyc02g083760.4",15
"6334","Solyc02g084350.3",15
"6335","Solyc02g084390.3",15
"6336","Solyc02g085730.3",15
"6337","Solyc02g087470.4",15
"6338","Solyc02g087580.3",15
"6339","Solyc02g087850.1",15
"6340","Solyc02g087970.1",15
"6341","Solyc02g088850.3",15
"6342","Solyc02g091130.3",15
"6343","Solyc02g091290.3",15
"6344","Solyc02g091535.1",15
"6345","Solyc02g091950.4",15
"6346","Solyc02g092790.3",15
"6347","Solyc02g092840.1",15
"6348","Solyc02g093160.3",15
"6349","Solyc02g094570.3",15
"6350","Solyc03g005280.4",15
"6351","Solyc03g005770.3",15
"6352","Solyc03g006610.3",15
"6353","Solyc03g006870.3",15
"6354","Solyc03g007860.1",15
"6355","Solyc03g025230.3",15
"6356","Solyc03g025410.4",15
"6357","Solyc03g026110.4",15
"6358","Solyc03g026160.4",15
"6359","Solyc03g026330.4",15
"6360","Solyc03g031800.3",15
"6361","Solyc03g031990.4",15
"6362","Solyc03g033410.4",15
"6363","Solyc03g033660.4",15
"6364","Solyc03g034070.1",15
"6365","Solyc03g062710.4",15
"6366","Solyc03g083090.4",15
"6367","Solyc03g095820.4",15
"6368","Solyc03g095940.1",15
"6369","Solyc03g096820.4",15
"6370","Solyc03g098270.1",15
"6371","Solyc03g112100.3",15
"6372","Solyc03g112390.3",15
"6373","Solyc03g113350.3",15
"6374","Solyc03g113460.1",15
"6375","Solyc03g114250.4",15
"6376","Solyc03g114310.3",15
"6377","Solyc03g114730.3",15
"6378","Solyc03g115120.1",15
"6379","Solyc03g115450.1",15
"6380","Solyc03g117560.3",15
"6381","Solyc03g117840.4",15
"6382","Solyc03g118770.4",15
"6383","Solyc03g119740.3",15
"6384","Solyc03g119820.1",15
"6385","Solyc03g119960.3",15
"6386","Solyc03g120740.1",15
"6387","Solyc03g120930.1",15
"6388","Solyc03g121180.4",15
"6389","Solyc03g121440.4",15
"6390","Solyc03g121620.1",15
"6391","Solyc03g123710.3",15
"6392","Solyc03g123720.4",15
"6393","Solyc04g005540.3",15
"6394","Solyc04g006970.4",15
"6395","Solyc04g007940.4",15
"6396","Solyc04g009170.3",15
"6397","Solyc04g014510.3",15
"6398","Solyc04g015340.3",15
"6399","Solyc04g015490.4",15
"6400","Solyc04g015960.3",15
"6401","Solyc04g016440.4",15
"6402","Solyc04g017720.3",15
"6403","Solyc04g040220.3",15
"6404","Solyc04g053120.3",15
"6405","Solyc04g054760.3",15
"6406","Solyc04g055000.3",15
"6407","Solyc04g055250.4",15
"6408","Solyc04g063230.3",15
"6409","Solyc04g072690.3",15
"6410","Solyc04g074167.1",15
"6411","Solyc04g074710.3",15
"6412","Solyc04g076010.3",15
"6413","Solyc04g076190.1",15
"6414","Solyc04g078630.3",15
"6415","Solyc04g078750.3",15
"6416","Solyc04g079470.3",15
"6417","Solyc04g079480.2",15
"6418","Solyc04g079530.3",15
"6419","Solyc04g079690.3",15
"6420","Solyc04g080260.4",15
"6421","Solyc04g080810.4",15
"6422","Solyc04g081390.4",15
"6423","Solyc05g005960.3",15
"6424","Solyc05g006220.3",15
"6425","Solyc05g006440.4",15
"6426","Solyc05g006770.4",15
"6427","Solyc05g007090.4",15
"6428","Solyc05g008270.3",15
"6429","Solyc05g008300.3",15
"6430","Solyc05g009820.4",15
"6431","Solyc05g009915.1",15
"6432","Solyc05g009950.3",15
"6433","Solyc05g010240.4",15
"6434","Solyc05g010450.1",15
"6435","Solyc05g012380.3",15
"6436","Solyc05g012510.3",15
"6437","Solyc05g023760.3",15
"6438","Solyc05g047710.3",15
"6439","Solyc05g050210.4",15
"6440","Solyc05g051310.1",15
"6441","Solyc05g052820.3",15
"6442","Solyc05g052980.4",15
"6443","Solyc05g053010.1",15
"6444","Solyc05g055910.4",15
"6445","Solyc05g056120.3",15
"6446","Solyc06g005070.3",15
"6447","Solyc06g051860.3",15
"6448","Solyc06g052060.3",15
"6449","Solyc06g053140.3",15
"6450","Solyc06g053300.3",15
"6451","Solyc06g053960.3",15
"6452","Solyc06g054390.3",15
"6453","Solyc06g059800.3",15
"6454","Solyc06g060140.4",15
"6455","Solyc06g062290.1",15
"6456","Solyc06g064550.3",15
"6457","Solyc06g068470.3",15
"6458","Solyc06g068520.3",15
"6459","Solyc06g069000.3",15
"6460","Solyc06g069730.3",15
"6461","Solyc06g069790.4",15
"6462","Solyc06g069880.1",15
"6463","Solyc06g071990.4",15
"6464","Solyc06g072370.3",15
"6465","Solyc06g074110.3",15
"6466","Solyc06g074200.4",15
"6467","Solyc06g076450.3",15
"6468","Solyc06g076770.3",15
"6469","Solyc06g082500.3",15
"6470","Solyc06g083080.3",15
"6471","Solyc06g083170.3",15
"6472","Solyc06g150130.1",15
"6473","Solyc07g007020.3",15
"6474","Solyc07g007440.1",15
"6475","Solyc07g007670.3",15
"6476","Solyc07g007980.3",15
"6477","Solyc07g008570.3",15
"6478","Solyc07g009170.4",15
"6479","Solyc07g025510.4",15
"6480","Solyc07g041980.3",15
"6481","Solyc07g043570.3",15
"6482","Solyc07g045190.3",15
"6483","Solyc07g045440.1",15
"6484","Solyc07g045450.1",15
"6485","Solyc07g052320.3",15
"6486","Solyc07g053030.4",15
"6487","Solyc07g053530.1",15
"6488","Solyc07g054210.3",15
"6489","Solyc07g055050.3",15
"6490","Solyc07g055100.4",15
"6491","Solyc07g055260.3",15
"6492","Solyc07g056420.4",15
"6493","Solyc07g056650.4",15
"6494","Solyc07g062130.3",15
"6495","Solyc07g062140.3",15
"6496","Solyc07g062300.3",15
"6497","Solyc07g062720.3",15
"6498","Solyc07g063260.4",15
"6499","Solyc07g063600.3",15
"6500","Solyc07g064670.3",15
"6501","Solyc07g066020.2",15
"6502","Solyc07g066150.1",15
"6503","Solyc07g150140.1",15
"6504","Solyc08g005440.3",15
"6505","Solyc08g005635.1",15
"6506","Solyc08g006310.3",15
"6507","Solyc08g006540.4",15
"6508","Solyc08g006890.3",15
"6509","Solyc08g007040.3",15
"6510","Solyc08g007270.4",15
"6511","Solyc08g007380.4",15
"6512","Solyc08g008670.3",15
"6513","Solyc08g023440.3",15
"6514","Solyc08g062950.4",15
"6515","Solyc08g065150.1",15
"6516","Solyc08g066660.1",15
"6517","Solyc08g066670.3",15
"6518","Solyc08g067240.4",15
"6519","Solyc08g067320.3",15
"6520","Solyc08g067510.1",15
"6521","Solyc08g067630.3",15
"6522","Solyc08g069010.4",15
"6523","Solyc08g074480.1",15
"6524","Solyc08g075710.3",15
"6525","Solyc08g076880.3",15
"6526","Solyc08g076910.3",15
"6527","Solyc08g079030.4",15
"6528","Solyc08g081390.4",15
"6529","Solyc08g081490.4",15
"6530","Solyc08g082860.4",15
"6531","Solyc08g082870.3",15
"6532","Solyc09g005180.4",15
"6533","Solyc09g007190.3",15
"6534","Solyc09g007260.4",15
"6535","Solyc09g007750.4",15
"6536","Solyc09g008260.3",15
"6537","Solyc09g009830.3",15
"6538","Solyc09g011080.3",15
"6539","Solyc09g011250.3",15
"6540","Solyc09g011340.3",15
"6541","Solyc09g011520.3",15
"6542","Solyc09g011770.3",15
"6543","Solyc09g014940.3",15
"6544","Solyc09g015080.3",15
"6545","Solyc09g060100.3",15
"6546","Solyc09g065180.3",15
"6547","Solyc09g065840.3",15
"6548","Solyc09g075680.1",15
"6549","Solyc09g082690.3",15
"6550","Solyc09g091060.3",15
"6551","Solyc09g097870.4",15
"6552","Solyc09g098030.4",15
"6553","Solyc10g005050.3",15
"6554","Solyc10g005290.4",15
"6555","Solyc10g005740.3",15
"6556","Solyc10g005870.4",15
"6557","Solyc10g007830.1",15
"6558","Solyc10g009100.3",15
"6559","Solyc10g052510.2",15
"6560","Solyc10g055630.2",15
"6561","Solyc10g074470.3",15
"6562","Solyc10g076180.1",15
"6563","Solyc10g078400.2",15
"6564","Solyc10g078580.1",15
"6565","Solyc10g079530.2",15
"6566","Solyc10g080570.2",15
"6567","Solyc10g080690.2",15
"6568","Solyc10g080900.3",15
"6569","Solyc10g081310.2",15
"6570","Solyc10g084400.2",15
"6571","Solyc10g150145.1",15
"6572","Solyc11g006540.2",15
"6573","Solyc11g007690.3",15
"6574","Solyc11g008050.1",15
"6575","Solyc11g008630.3",15
"6576","Solyc11g010120.2",15
"6577","Solyc11g010810.1",15
"6578","Solyc11g011000.2",15
"6579","Solyc11g011590.2",15
"6580","Solyc11g012040.2",15
"6581","Solyc11g012190.3",15
"6582","Solyc11g012240.1",15
"6583","Solyc11g018680.1",15
"6584","Solyc11g019920.2",15
"6585","Solyc11g020960.2",15
"6586","Solyc11g042820.2",15
"6587","Solyc11g061720.1",15
"6588","Solyc11g062350.2",15
"6589","Solyc11g066000.1",15
"6590","Solyc11g066820.2",15
"6591","Solyc11g071280.2",15
"6592","Solyc11g072040.2",15
"6593","Solyc11g072110.2",15
"6594","Solyc11g072120.2",15
"6595","Solyc11g073130.2",15
"6596","Solyc12g005430.1",15
"6597","Solyc12g006620.2",15
"6598","Solyc12g009270.1",15
"6599","Solyc12g010050.2",15
"6600","Solyc12g011370.3",15
"6601","Solyc12g014570.2",15
"6602","Solyc12g042010.1",15
"6603","Solyc12g042890.2",15
"6604","Solyc12g044380.3",15
"6605","Solyc12g044420.1",15
"6606","Solyc12g044840.2",15
"6607","Solyc12g056600.3",15
"6608","Solyc12g056990.1",15
"6609","Solyc12g057060.2",15
"6610","Solyc12g057080.2",15
"6611","Solyc12g088700.1",15
"6612","Solyc12g088930.1",15
"6613","Solyc12g089160.3",15
"6614","Solyc12g096290.3",15
"6615","novel.1042",16
"6616","novel.1241",16
"6617","novel.1393",16
"6618","novel.1970",16
"6619","novel.1980",16
"6620","novel.2399",16
"6621","novel.2423",16
"6622","novel.2491",16
"6623","novel.2498",16
"6624","novel.3565",16
"6625","novel.3575",16
"6626","novel.4043",16
"6627","novel.4326",16
"6628","novel.4628",16
"6629","novel.5732",16
"6630","novel.6198",16
"6631","Solyc01g005120.3",16
"6632","Solyc01g006055.1",16
"6633","Solyc01g006100.4",16
"6634","Solyc01g007160.4",16
"6635","Solyc01g007170.4",16
"6636","Solyc01g008010.3",16
"6637","Solyc01g008640.4",16
"6638","Solyc01g009040.4",16
"6639","Solyc01g010080.3",16
"6640","Solyc01g010480.3",16
"6641","Solyc01g057770.3",16
"6642","Solyc01g060240.4",16
"6643","Solyc01g060410.4",16
"6644","Solyc01g068075.1",16
"6645","Solyc01g068130.4",16
"6646","Solyc01g068250.2",16
"6647","Solyc01g073970.3",16
"6648","Solyc01g074000.3",16
"6649","Solyc01g079100.3",16
"6650","Solyc01g079110.4",16
"6651","Solyc01g079130.2",16
"6652","Solyc01g079260.4",16
"6653","Solyc01g079500.4",16
"6654","Solyc01g079750.3",16
"6655","Solyc01g080600.4",16
"6656","Solyc01g080750.3",16
"6657","Solyc01g080770.3",16
"6658","Solyc01g080990.3",16
"6659","Solyc01g086820.4",16
"6660","Solyc01g087020.2",16
"6661","Solyc01g087450.3",16
"6662","Solyc01g087500.3",16
"6663","Solyc01g088500.3",16
"6664","Solyc01g088590.5",16
"6665","Solyc01g088780.3",16
"6666","Solyc01g091180.4",16
"6667","Solyc01g091470.3",16
"6668","Solyc01g091660.3",16
"6669","Solyc01g091850.3",16
"6670","Solyc01g094610.4",16
"6671","Solyc01g094910.3",16
"6672","Solyc01g095080.3",16
"6673","Solyc01g095650.4",16
"6674","Solyc01g096300.4",16
"6675","Solyc01g096320.3",16
"6676","Solyc01g096560.3",16
"6677","Solyc01g096670.4",16
"6678","Solyc01g096680.4",16
"6679","Solyc01g096840.3",16
"6680","Solyc01g097070.4",16
"6681","Solyc01g097110.2",16
"6682","Solyc01g097650.3",16
"6683","Solyc01g098440.3",16
"6684","Solyc01g098980.4",16
"6685","Solyc01g099270.2",16
"6686","Solyc01g100040.3",16
"6687","Solyc01g100200.3",16
"6688","Solyc01g100980.4",16
"6689","Solyc01g101030.4",16
"6690","Solyc01g102330.3",16
"6691","Solyc01g102350.3",16
"6692","Solyc01g102610.3",16
"6693","Solyc01g103070.2",16
"6694","Solyc01g103650.3",16
